, ,t[s],q_fl1,qd_fl1,qdd_fl1,Tau_fl1,q_fl2,qd_fl2,qdd_fl2,Tau_fl2,q_fl3,qd_fl3,qdd_fl3,Tau_fl3,q_fr1,qd_fr1,qdd_fr1,Tau_fr1,q_fr2,qd_fr2,qdd_fr2,Tau_fr2,q_fr3,qd_fr3,qdd_fr3,Tau_fr3,q_bl1,qd_bl1,qdd_bl1,Tau_bl1,q_bl2,qd_bl2,qdd_bl2,Tau_bl2,q_bl3,qd_bl3,qdd_bl3,Tau_bl3,q_br1,qd_br1,qdd_br1,Tau_br1,q_br2,qd_br2,qdd_br2,Tau_br2,q_br3,qd_br3,qdd_br3,Tau_br3
1250,1250,6.999999999999484,-0.0308053106001683,-0.110608741170654,0,-1.5430593438118876,-0.4515422657429818,-0.0134956793255831,0,-1.055114557330853,1.2966446791805133,-0.2100571206502809,0,-2.1577275045566484,-0.078163524394492,-0.1113337476479645,0,2.0606879663815856,-0.4353432710474901,0.0035660106366219,0,-0.5453979513540749,0.956944571252714,-0.0046612247547769,0,-1.3846951208786038,-0.0181205899198369,0.2636524407121024,0,2.18989718721488,0.6295516533672306,0.1744585829971466,0,0.5234780363841035,-1.4302006438965449,-0.1274638214409774,0,2.585850173665333,-0.1927517790595529,0.2277472599029472,0,-1.3134042897349276,0.7602237895615046,0.0799706577483962,0,-0.0795227664851623,-1.4321852119928422,-0.0970969051030418,0,2.100385583269172
1251,1251,7.003999999999484,-0.0312397261116753,-0.107959772827457,0,-1.539210312102505,-0.4515932166140853,-0.012486006428621,0,-1.0576337654493155,1.2957865630389005,-0.2160211525177515,0,-2.157696791512451,-0.0786029282404547,-0.1093836465042652,0,2.062175351871098,-0.4353305999359355,0.0030500928195265,0,-0.5457731243667835,0.956952003670714,0.0040096289679635,0,-1.383491647268881,-0.0170546694517195,0.2674476537914719,0,2.1876462690921663,0.6302549709688144,0.1762962908632042,0,0.524431983715365,-1.4307103228753222,-0.1274150579216911,0,2.5876496114612912,-0.1918281959483699,0.2319663798852039,0,-1.314928894400097,0.7605345959597603,0.0769588487448028,0,-0.0794908134096548,-1.4325747448750912,-0.097486044157306,0,2.1002742486726587
1252,1252,7.007999999999483,-0.0316635284408652,-0.1053050899603546,0,-1.5353820607334832,-0.4516402337196256,-0.0115112310809859,0,-1.0600770604357603,1.294905002979583,-0.2218480556767882,0,-2.15762642715289,-0.0790344335313849,-0.1074010148686468,0,2.063688055717304,-0.435320002585751,0.0025306493570373,0,-0.5462318580377095,0.9569940985892064,0.0126744883239622,0,-1.382369453441934,-0.0159737503339325,0.271183313256915,0,2.1853318451514103,0.6309655798384596,0.178114433195212,0,0.5253420278969088,-1.4312198908717535,-0.1273940839949792,0,2.589452238952877,-0.1908879140409133,0.2361274626771047,0,-1.3165250679590108,0.7608332813144908,0.0739220869906317,0,-0.0794300259129034,-1.4329657269759626,-0.0978393708757514,0,2.1001978324418213
1253,1253,7.011999999999483,-0.0320766909455701,-0.1026434313081683,0,-1.5315725634902633,-0.4516834498007575,-0.0105690859848982,0,-1.0625073774539724,1.2940005516060915,-0.2275365453558153,0,-2.1575407622099108,-0.0794579057406283,-0.1053843903261663,0,2.065133992910656,-0.4353114967445002,0.0020064895308783,0,-0.5466611839105957,0.9570708370051726,0.0213350215149593,0,-1.3812805312045586,-0.0148780733738209,0.2748585379950045,0,2.1829205264328597,0.6316833908411295,0.1799093753593359,0,0.5262398432346107,-1.431729444652427,-0.1273960587323818,0,2.591269680128037,-0.1899311679012179,0.2402296791608486,0,-1.3182320589551773,0.7611197355379962,0.0708569722121032,0,-0.0793423827527823,-1.4333580021106616,-0.0981525743315648,0,2.1001590761065474
1254,1254,7.015999999999482,-0.0324791854407163,-0.0999746734223336,0,-1.5278108845849825,-0.4517229910749595,-0.0096581234503922,0,-1.064918380230653,1.2930737637820475,-0.2330862815387499,0,-2.1574388586357425,-0.0798732156642739,-0.1033359208424669,0,2.066622159635783,-0.4353050957533367,0.001479374289034,0,-0.5471408103942429,0.9571822074184332,0.0299931767195676,0,-1.3802588790264785,-0.0137678798595091,0.2784734553073877,0,2.1805140996488914,0.6324082990888812,0.1816770936490998,0,0.5270289073297746,-1.4322390574533472,-0.1274147762009045,0,2.5930572991987004,-0.1889581931317191,0.2442729630374868,0,-1.32007729799933,0.7613938361080774,0.0677604796033182,0,-0.0791967419886825,-1.4337513989281865,-0.0984220352571935,0,2.1001775343975178
1255,1255,7.019999999999482,-0.0328709818203471,-0.0972982283418955,0,-1.524053064808579,-0.4517589774092852,-0.008776714978136,0,-1.0672998644308291,1.2921251943550045,-0.2384973699475344,0,-2.1573146301346706,-0.0802802293174319,-0.1012534406760367,0,2.0680484778735786,-0.4353008154644407,0.0009479915459568,0,-0.547615860430871,0.9573282067477952,0.0386510865114507,0,-1.3792837757652308,-0.0126434103022672,0.2820282426565107,0,2.177984185360757,0.6331401815251381,0.1834129077330393,0,0.527787248333923,-1.4327487811978818,-0.1274451983105752,0,2.594849588829142,-0.1879692317654477,0.2482552293063843,0,-1.321970888645639,0.7616554508277329,0.0646303826369803,0,-0.0790164504522567,-1.4341457301933698,-0.0986436774759132,0,2.1002331366026583
1256,1256,7.023999999999481,-0.0332520474799717,-0.0946134668294344,0,-1.5204239546414422,-0.4517915216195935,-0.0079230637972267,0,-1.069672928359137,1.2911553942693923,-0.2437710704300428,0,-2.1571773102584157,-0.0806788157286441,-0.0991385526337192,0,2.069546665909616,-0.4352986693304712,0.0004134928985531,0,-0.5481245775299067,0.9575088385434756,0.0473102765758488,0,-1.3783709143595784,-0.0115049070979952,0.285522290874319,0,2.1753950808039044,0.6338789002537467,0.1851134094190489,0,0.5284916328846382,-1.4332586434804355,-0.1274809295758931,0,2.596636051808509,-0.186964523588137,0.2521778462423845,0,-1.3239731398197077,0.761904437041206,0.061463954437175,0,-0.078830647403701,-1.4345407940665322,-0.098813993244026,0,2.100317165608043
1257,1257,7.027999999999481,-0.0336223506574483,-0.0919208355402786,0,-1.516771718089165,-0.451820731635534,-0.0070961144026469,0,-1.071999583183103,1.2901649106593591,-0.2489082264987628,0,-2.1570105945270748,-0.0810688363549992,-0.0969883519499203,0,2.070994971808951,-0.4352986744229321,-0.000125618333761,0,-0.548673310377864,0.9577241156586928,0.0559733074367592,0,-1.3775259705996776,-0.0103526153060783,0.288954883493646,0,2.17275742518638,0.6346243043844364,0.1867753964729574,0,0.5291226567608237,-1.433768649092249,-0.1275164968678064,0,2.5984054899754288,-0.1859443116768164,0.256039329276229,0,-1.3260493154364168,0.7621406414098608,0.0582585520638734,0,-0.0785915958803648,-1.4349363748804655,-0.0989295409304874,0,2.10045150506343
1258,1258,7.03199999999948,-0.0339818550643848,-0.0892187586073384,0,-1.5131269698855043,-0.4518467075123537,-0.0062936407075484,0,-1.0742769309686206,1.2891542828176703,-0.2539111582630669,0,-2.156813945076676,-0.0814501535983568,-0.0948039852663342,0,2.0724080386833155,-0.4353008475106362,-0.0006688074723202,0,-0.5492932818433799,0.9579740556623166,0.0646409263893742,0,-1.3767631916993663,-0.0091867790216323,0.2923265669740899,0,2.1700559682246143,0.6353762307875408,0.1883958787797353,0,0.5297108937152787,-1.4342787818867977,-0.127546756364861,0,2.600172417318855,-0.1849088393705327,0.2598400505502655,0,-1.3281988661205204,0.7623639027548127,0.0550124201283322,0,-0.0783506583212923,-1.4353322436731342,-0.0989870471380998,0,2.1006105136805475
1259,1259,7.03599999999948,-0.0343305195814203,-0.0865061313754027,0,-1.5096052155905513,-0.4518695414731098,-0.0055137636539107,0,-1.0765437841448946,1.2881240400772882,-0.2587824088132683,0,-2.156603508790263,-0.0818226306140925,-0.092585363004033,0,2.073855025088539,-0.435305205639569,-0.0012163162424033,0,-0.5498319114225335,0.9582586786280192,0.073313718295518,0,-1.3760133433302308,-0.0080076425046867,0.295637128652604,0,2.167272798892525,0.6361345073219276,0.1899728257332865,0,0.5302662325214372,-1.4347890057926322,-0.1275667882773502,0,2.601939164584176,-0.1838583499486475,0.2635799197860312,0,-1.330443151077902,0.7625740508997428,0.0517231749243012,0,-0.0780278254648858,-1.435728159560932,-0.0989836249279044,0,2.100835367347104
1260,1260,7.03999999999948,-0.034668305608719,-0.0837840889909048,0,-1.5060850310741742,-0.4518893219304256,-0.0047558037100085,0,-1.0787884041794542,1.2870747029921026,-0.2635240522449709,0,-2.156373356092369,-0.0821861271870437,-0.0903314381539902,0,2.07526854198891,-0.4353117639859846,-0.0017674823973561,0,-0.5504751591098811,0.958578015779326,0.0819951680463566,0,-1.3753625830104104,-0.0068154492013562,0.2988869054751885,0,2.164458857675503,0.6368989538639391,0.1915042537155649,0,0.530728977241516,-1.435299264876214,-0.127571615515308,0,2.6036784600053706,-0.1827930860423697,0.267259185062822,0,-1.332770417041624,0.7627709124000344,0.0483904528682081,0,-0.077709403717489,-1.4361238715784648,-0.0989168795478346,0,2.101085285098788
1261,1261,7.043999999999479,-0.0349951712976157,-0.0810512610523315,0,-1.5026171245573718,-0.4519061314073162,-0.0040180577971139,0,-1.080985747496881,1.28600678055369,-0.268139242714019,0,-2.1561140681876134,-0.0825405026470151,-0.0880423582807041,0,2.076681360610553,-0.4353205393622471,-0.0023230061391709,0,-0.5511107672720805,0.9589321003838766,0.0906848350267289,0,-1.3747601574876824,-0.0056104409418488,0.3020763079261583,0,2.1615887787237336,0.6376693812918441,0.1929878529405534,0,0.531142908668737,-1.4358094867576885,-0.1275574101327121,0,2.6054088170269654,-0.1817132909059145,0.270877562687154,0,-1.3351695261141758,0.7629543064979235,0.0450120164491299,0,-0.07732082724138,-1.436519119210022,-0.0987844221107617,0,2.1013945582008806
1262,1262,7.047999999999479,-0.0353110729298341,-0.0783074419379218,0,-1.4991965829035692,-0.4519200465635948,-0.0032991372103322,0,-1.083151582479876,1.2849207697671534,-0.2726309238072338,0,-2.1558311060125472,-0.0828856151058144,-0.0857176963720978,0,2.07802908801665,-0.435331548124554,-0.002882547964429,0,-0.5517440708459846,0.9593209705501594,0.0993844584539164,0,-1.3742114741958906,-0.0043928574638983,0.3052059128894459,0,2.1586055674294875,0.6384455952608495,0.1944226197245716,0,0.5315643984603154,-1.4363195841362972,-0.1275204808117204,0,2.6071544739457653,-0.1806192061103016,0.2744356961700121,0,-1.33762850527173,0.7631240492837058,0.041587497253731,0,-0.0769381591251682,-1.4369136335772124,-0.0985842670242128,0,2.101725455995533
1263,1263,7.051999999999478,-0.0356159878767228,-0.0755632585177294,0,-1.495836317720083,-0.4519311372846585,-0.0025968978002945,0,-1.0852909832725983,1.2838171485627314,-0.2770055273733024,0,-2.155528473605441,-0.083221375751286,-0.0833832870588852,0,2.079423302694093,-0.4353447498286308,-0.0034185542540229,0,-0.5524465352737178,0.9597446218605636,0.1080716856042836,0,-1.3737379159197816,-0.003162917415484,0.3082858244859568,0,2.155610857698759,0.6392273922185988,0.1958046072490781,0,0.5318956609708299,-1.4368294481526505,-0.1274538724923073,0,2.6088764964932465,-0.1795110497367935,0.2779442498332892,0,-1.3401891319441632,0.7632799544331307,0.0381168284600812,0,-0.076496674544381,-1.4373071425806303,-0.0983164585456197,0,2.1021096085351725
1264,1264,7.055999999999478,-0.0359100496792026,-0.0728592958337613,0,-1.492433311680741,-0.4519394547112226,-0.0019066455071405,0,-1.087452583303416,1.2826963298963483,-0.2812804785352155,0,-2.1552267224525083,-0.0835480378376605,-0.0811255200019652,0,2.080751648238829,-0.435359732808229,-0.0038374738719044,0,-0.5531970811363008,0.9602026958201242,0.1166519487991157,0,-1.373300733962051,-0.0019206926048921,0.311354330890877,0,2.152511364868796,0.6400145162515964,0.1971207723467953,0,0.5322101281492218,-1.4373389146409246,-0.127343762795162,0,2.6106241043601512,-0.1783889049249126,0.2814378854791971,0,-1.3428725037545073,0.7634218616489195,0.0346073916266867,0,-0.0759840578905076,-1.4376993895065766,-0.0979850249935456,0,2.1025340935675123
1265,1265,7.059999999999477,-0.0361933790124638,-0.0701824796544594,0,-1.4890210092807192,-0.4519450496464475,-0.0012292989342864,0,-1.0895874257675595,1.2815586978801452,-0.2854605683907968,0,-2.1549112919012194,-0.0838658065566825,-0.0789116356054096,0,2.0820935471008597,-0.4353761485398226,-0.0041780648522719,0,-0.5540417624453559,0.9606948016594148,0.1251376404455763,0,-1.372922812358326,-0.0006662656784359,0.3143993980506188,0,2.149331097821426,0.6408067286776893,0.1983791240857424,0,0.5324902320603787,-1.437847812613051,-0.1271911845218615,0,2.612389674903059,-0.1772528661419048,0.2849052801828194,0,-1.3456580214703393,0.7635496233267082,0.0310616931290274,0,-0.0754043049477958,-1.438090118214732,-0.0975894989932123,0,2.102994638619461
1266,1266,7.063999999999477,-0.0364660544637656,-0.0675230418568132,0,-1.48567667772178,-0.4519479737571577,-0.0005648682964334,0,-1.0917544318606365,1.2804046193248035,-0.289549968933067,0,-2.154609332772337,-0.0841747815733703,-0.0767171080443108,0,2.083460146965619,-0.4353937702684366,-0.0044683403229635,0,-0.5548886181583088,0.9612205986541736,0.1335412526131002,0,-1.3725669723367508,0.0006002417978419,0.3174119661544494,0,2.1460689314389647,0.6416038164516349,0.199585598294055,0,0.5327343356305274,-1.4383559772702383,-0.1269978446744868,0,2.614169424452767,-0.1761030650780472,0.288337715250076,0,-1.348596195332956,0.7636631006515193,0.0274818238625395,0,-0.0747647059607957,-1.4384790718715057,-0.0971297847234294,0,2.103492677397321
1267,1267,7.0679999999994765,-0.0367281280996016,-0.0648752800109227,0,-1.4822786844706342,-0.4519482809051117,8.59468150067621e-05,0,-1.0938568796413344,1.2792344471707229,-0.2935519131660642,0,-2.154282560037434,-0.0844749900312779,-0.0745256744601286,0,2.084788807226996,-0.4354124536741172,-0.0047267534931039,0,-0.5558345451584477,0.961779798100801,0.1418759193818268,0,-1.3722834567280888,0.0018786811265278,0.3203859290871763,0,2.142714319757717,0.6424055832458097,0.200743836840129,0,0.5329441021997346,-1.4388632493118942,-0.1267649967972288,0,2.6159611166297387,-0.174939662528262,0.2917283517686352,0,-1.3515970459869693,0.7637621625666831,0.0238696570240741,0,-0.0740818729682031,-1.438865995919229,-0.0966066487252755,0,2.104015574870423
1268,1268,7.071999999999476,-0.0369796271028787,-0.0622328383774561,0,-1.4789613797438044,-0.4519460219806476,0.0007243042378388,0,-1.0959610087265177,1.2780485204142216,-0.2974699767937007,0,-2.153961719428957,-0.0847664134452474,-0.0723273350612256,0,2.0861339527856693,-0.4354321118389144,-0.004966443101735,0,-0.556719262189316,0.9623721548132744,0.1501517894161267,0,-1.3720026487703945,0.0031688842489302,0.3233168420050732,0,2.1392980312172867,0.6432118462171308,0.2018571387702571,0,0.5331301819770934,-1.4393694757864208,-0.1264943342699079,0,2.6177662563706936,-0.1737628358378926,0.2950738592889224,0,-1.35476238151953,0.7638466814731063,0.0202257479461886,0,-0.0733202053216957,-1.4392506379566563,-0.0960205479607095,0,2.104589531949084
1269,1269,7.075999999999476,-0.0372205657771452,-0.0595934156748275,0,-1.475658017034697,-0.4519412477313445,0.0013499188660632,0,-1.0980077107064492,1.276847167725431,-0.3013064150040603,0,-2.153621425136089,-0.0850490016572913,-0.0701147914982747,0,2.08746990397438,-0.43545269470347,-0.0051954856820103,0,-0.5576898109247116,0.96299747007115,0.1583809255932353,0,-1.371797372575498,0.0044706725258757,0.3262025895273036,0,2.135762817284147,0.6440224315539071,0.202927426827475,0,0.5332904602799261,-1.439874508989145,-0.1261870277017652,0,2.61958232362765,-0.1725727768738041,0.2983705356217028,0,-1.35797118467689,0.7639165349188428,0.016551575649039,0,-0.0725632407680463,-1.43963274955335,-0.0953726374731534,0,2.105166551526553
1270,1270,7.079999999999475,-0.0374509465363245,-0.0569538536051291,0,-1.4723745040145,-0.4519340065422048,0.001963636805994,0,-1.1000559041364029,1.275630707866097,-0.3050637903441721,0,-2.153287732914785,-0.0853226832324261,-0.0678832961688238,0,2.088798092581514,-0.4354741806679702,-0.005420691873416,0,-0.558666246817439,0.9636555822132146,0.1665716966112097,0,-1.3716333934778993,0.0057838574259884,0.3290406148857076,0,2.1321775572122683,0.6448371721484968,0.2039563102426504,0,0.5333450154064066,-1.4403782057218817,-0.1258441900745358,0,2.6213707354582585,-0.1713696831286666,0.3016176515510286,0,-1.361289361521771,0.7639715986550091,0.012846122669541,0,-0.07173648372542,-1.440012085354713,-0.09466355099445,0,2.1057904793308344
1271,1271,7.083999999999475,-0.0376707635368117,-0.0543124161115097,0,-1.4691176321276498,-0.4519243452989926,0.0025657014111664,0,-1.1020729327545946,1.274399450027751,-0.3087444397341568,0,-2.152946484865921,-0.0855873739702983,-0.065630118366886,0,2.090112359413361,-0.4354965664688106,-0.0056459960458858,0,-0.5596871553436331,0.9643463635642612,0.1747326229565881,0,-1.3715325253540482,0.0071082474099373,0.3318306884061325,0,2.1285457287689558,0.6456559008741214,0.204943299482647,0,0.5333331577239597,-1.440880426991716,-0.1254668365409786,0,2.623146095702528,-0.1701537569889553,0.3048138473012587,0,-1.3647161955871467,0.7640117498343508,0.0091101275262018,0,-0.0708938496804286,-1.4403884029244174,-0.0938940491088945,0,2.106436451145625
1272,1272,7.087999999999474,-0.0378800064574145,-0.0516683050277742,0,-1.4659188135141084,-0.4519123108258748,0.0031558626423427,0,-1.1040098933740876,1.2731537002235576,-0.3123481887539382,0,-2.152577585039066,-0.0858429827508866,-0.0633539318138459,0,2.09143590311287,-0.4355198614298644,-0.0058742694697622,0,-0.5607108329521274,0.9650697153382884,0.1828704933202322,0,-1.3714783858726567,0.0084436510181296,0.3345729502647799,0,2.124801757896865,0.6464784498548252,0.2058881116932603,0,0.5333052110435178,-1.44138103656069,-0.1250554566602417,0,2.6249278973047034,-0.168925204453835,0.3079583901566574,0,-1.3681791210525978,0.7640368639741021,0.0053428159454681,0,-0.0700110018580772,-1.4407614627698573,-0.0930648516943813,0,2.1071118798067614
1273,1273,7.091999999999474,-0.0380786679401207,-0.049022656171153,0,-1.4627930812981478,-0.4518979558944905,0.0037323785839862,0,-1.1059641373782425,1.2718937815254965,-0.3158697336443148,0,-2.1522171582883227,-0.0860894169155646,-0.0610545878049553,0,2.092729828664509,-0.4355440819871647,-0.0061069782338751,0,-0.5617141474151096,0.965825565808176,0.1909920675710011,0,-1.3714634061470088,0.0097898772047937,0.3372674901754786,0,2.12099395496439,0.6473046470439778,0.2067895254593534,0,0.5332187725885205,-1.441879895215803,-0.1246089428817652,0,2.6266952292139805,-0.1676842272135252,0.3110528778750464,0,-1.3717632160916002,0.7640468135540921,0.0015434210925307,0,-0.0691164544957884,-1.441131027443627,-0.0921763970648185,0,2.1078117659593696
1274,1274,7.095999999999473,-0.0382667480199478,-0.0463774731993993,0,-1.4597007110029805,-0.4518813421364884,0.0042929951093702,0,-1.107847505179565,1.270620038622304,-0.3193038544128945,0,-2.1518291279561885,-0.0863265893006126,-0.0587338573125919,0,2.094047914604608,-0.4355692462717619,-0.00634425145681,0,-0.5627820183294384,0.9666138662113896,0.1991027592005466,0,-1.3715253984142046,0.011146739533281,0.3399157417080378,0,2.117154003686547,0.6481343099907562,0.2076445927484687,0,0.5330406275601495,-1.442376857319308,-0.1241255567148573,0,2.628430650191607,-0.1664310250758687,0.3140974398447602,0,-1.375403606958849,0.7640414674344729,-0.0022889925355308,0,-0.0681678878975593,-1.4414968623886095,-0.0912294913679734,0,2.108553340879863
